Sample Name, Sample-2
Time, January 27 22:04:31 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
583.0, 0.2200, 60.26
584.0, 0.2211, 60.11
585.0, 0.2219, 60.00
586.0, 0.2237, 59.74
587.0, 0.2251, 59.55
588.0, 0.2263, 59.39
589.0, 0.2272, 59.27
590.0, 0.2283, 59.12
591.0, 0.2296, 58.93
592.0, 0.2311, 58.73
593.0, 0.2321, 58.60
594.0, 0.2336, 58.40
595.0, 0.2344, 58.29
596.0, 0.2360, 58.08
597.0, 0.2373, 57.91
598.0, 0.2384, 57.75
599.0, 0.2395, 57.60
600.0, 0.2409, 57.42
601.0, 0.2416, 57.34
602.0, 0.2430, 57.15
603.0, 0.2443, 56.97
604.0, 0.2454, 56.83
605.0, 0.2467, 56.66
606.0, 0.2480, 56.49
607.0, 0.2482, 56.46
608.0, 0.2501, 56.22
609.0, 0.2514, 56.05
610.0, 0.2524, 55.93
611.0, 0.2536, 55.77
612.0, 0.2543, 55.68
613.0, 0.2555, 55.53
614.0, 0.2565, 55.40
615.0, 0.2582, 55.19
616.0, 0.2590, 55.09
617.0, 0.2602, 54.93
618.0, 0.2610, 54.83
619.0, 0.2625, 54.64
620.0, 0.2630, 54.57
621.0, 0.2643, 54.41
622.0, 0.2656, 54.25
623.0, 0.2668, 54.10
624.0, 0.2677, 53.99
625.0, 0.2689, 53.84
626.0, 0.2699, 53.71
627.0, 0.2709, 53.59
628.0, 0.2722, 53.43
629.0, 0.2732, 53.31
630.0, 0.2742, 53.19
631.0, 0.2748, 53.12
632.0, 0.2763, 52.93
633.0, 0.2773, 52.81
634.0, 0.2780, 52.72
635.0, 0.2792, 52.58
636.0, 0.2801, 52.47
637.0, 0.2813, 52.32
638.0, 0.2824, 52.19
639.0, 0.2833, 52.09
640.0, 0.2839, 52.02
641.0, 0.2855, 51.82
642.0, 0.2864, 51.71
643.0, 0.2873, 51.61
644.0, 0.2880, 51.52
645.0, 0.2891, 51.39
646.0, 0.2897, 51.32
647.0, 0.2911, 51.15
648.0, 0.2921, 51.03
649.0, 0.2933, 50.89
650.0, 0.2941, 50.80
651.0, 0.2948, 50.72
652.0, 0.2959, 50.59
653.0, 0.2969, 50.48
654.0, 0.2981, 50.34
655.0, 0.2984, 50.31
656.0, 0.2994, 50.18
657.0, 0.3003, 50.08
658.0, 0.3011, 49.99
659.0, 0.3023, 49.85
660.0, 0.3033, 49.73
661.0, 0.3041, 49.65
662.0, 0.3050, 49.54
663.0, 0.3057, 49.47
664.0, 0.3067, 49.35
665.0, 0.3075, 49.26
666.0, 0.3083, 49.17
667.0, 0.3095, 49.04
668.0, 0.3099, 48.99
669.0, 0.3106, 48.91
670.0, 0.3119, 48.76
671.0, 0.3131, 48.63
672.0, 0.3135, 48.58
673.0, 0.3142, 48.51
674.0, 0.3155, 48.36
675.0, 0.3154, 48.37
676.0, 0.3162, 48.28
677.0, 0.3174, 48.15
678.0, 0.3180, 48.08
679.0, 0.3187, 48.00
680.0, 0.3202, 47.85
681.0, 0.3206, 47.80
682.0, 0.3213, 47.71
683.0, 0.3226, 47.58
684.0, 0.3232, 47.51
685.0, 0.3238, 47.44
686.0, 0.3246, 47.36
687.0, 0.3253, 47.29
688.0, 0.3266, 47.14
689.0, 0.3267, 47.13
690.0, 0.3278, 47.01
691.0, 0.3283, 46.96
692.0, 0.3295, 46.83
693.0, 0.3302, 46.75
694.0, 0.3310, 46.66
695.0, 0.3318, 46.58
