Sample Name, Sample-9
Time, February 03 21:14:40 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
941.0, 0.9346, 11.63
942.0, 0.9368, 11.57
943.0, 0.9399, 11.48
944.0, 0.9439, 11.38
945.0, 0.9467, 11.30
946.0, 0.9499, 11.22
947.0, 0.9531, 11.14
948.0, 0.9576, 11.03
949.0, 0.9644, 10.85
950.0, 0.9679, 10.77
951.0, 0.9740, 10.62
952.0, 0.9803, 10.46
953.0, 0.9856, 10.34
954.0, 0.9931, 10.16
955.0, 0.9986, 10.03
956.0, 1.0062, 9.86
957.0, 1.0114, 9.74
958.0, 1.0172, 9.61
959.0, 1.0213, 9.52
960.0, 1.0239, 9.47
961.0, 1.0255, 9.43
962.0, 1.0270, 9.40
963.0, 1.0283, 9.37
964.0, 1.0296, 9.34
965.0, 1.0299, 9.33
966.0, 1.0316, 9.30
967.0, 1.0312, 9.31
968.0, 1.0317, 9.30
969.0, 1.0319, 9.29
970.0, 1.0307, 9.32
971.0, 1.0314, 9.30
972.0, 1.0314, 9.30
973.0, 1.0312, 9.31
974.0, 1.0308, 9.32
975.0, 1.0289, 9.36
976.0, 1.0283, 9.37
977.0, 1.0273, 9.39
978.0, 1.0275, 9.39
979.0, 1.0257, 9.43
980.0, 1.0234, 9.48
981.0, 1.0221, 9.50
982.0, 1.0210, 9.53
983.0, 1.0191, 9.57
984.0, 1.0177, 9.60
985.0, 1.0157, 9.64
986.0, 1.0139, 9.69
987.0, 1.0119, 9.73
988.0, 1.0093, 9.79
989.0, 1.0061, 9.86
990.0, 1.0028, 9.94
991.0, 1.0003, 9.99
992.0, 0.9985, 10.03
993.0, 0.9959, 10.09
994.0, 0.9928, 10.17
995.0, 0.9908, 10.21
996.0, 0.9881, 10.28
997.0, 0.9854, 10.34
998.0, 0.9813, 10.44
999.0, 0.9770, 10.54
1000.0, 0.9741, 10.62
1001.0, 0.9709, 10.69
1002.0, 0.9685, 10.75
1003.0, 0.9654, 10.83
1004.0, 0.9624, 10.90
1005.0, 0.9597, 10.97
1006.0, 0.9562, 11.06
1007.0, 0.9524, 11.16
1008.0, 0.9501, 11.22
1009.0, 0.9471, 11.29
1010.0, 0.9453, 11.34
1011.0, 0.9407, 11.46
1012.0, 0.9367, 11.57
1013.0, 0.9349, 11.62
1014.0, 0.9319, 11.70
1015.0, 0.9291, 11.77
1016.0, 0.9254, 11.87
1017.0, 0.9228, 11.95
1018.0, 0.9187, 12.06
1019.0, 0.9136, 12.20
1020.0, 0.9100, 12.30
1021.0, 0.9069, 12.39
1022.0, 0.9044, 12.46
1023.0, 0.9019, 12.53
1024.0, 0.8986, 12.63
1025.0, 0.8941, 12.76
1026.0, 0.8924, 12.81
1027.0, 0.8897, 12.89
1028.0, 0.8865, 12.99
1029.0, 0.8845, 13.05
1030.0, 0.8815, 13.14
1031.0, 0.8780, 13.24
1032.0, 0.8779, 13.25
1033.0, 0.8753, 13.33
1034.0, 0.8709, 13.46
1035.0, 0.8676, 13.56
1036.0, 0.8651, 13.64
1037.0, 0.8632, 13.70
1038.0, 0.8610, 13.77
1039.0, 0.8590, 13.83
1040.0, 0.8572, 13.89
1041.0, 0.8553, 13.95
1042.0, 0.8538, 14.00
1043.0, 0.8498, 14.13
1044.0, 0.8460, 14.26
1045.0, 0.8441, 14.32
1046.0, 0.8408, 14.43
1047.0, 0.8405, 14.44
1048.0, 0.8391, 14.48
1049.0, 0.8381, 14.52
1050.0, 0.8367, 14.57
1051.0, 0.8351, 14.62
1052.0, 0.8348, 14.63
1053.0, 0.8310, 14.76
1054.0, 0.8277, 14.87
1055.0, 0.8258, 14.93
1056.0, 0.8254, 14.95
1057.0, 0.8254, 14.95
1058.0, 0.8232, 15.02
1059.0, 0.8227, 15.04
1060.0, 0.8220, 15.06
1061.0, 0.8379, 14.52
1062.0, 0.8484, 14.18
1063.0, 0.8595, 13.82
1064.0, 0.8170, 15.24
1065.0, 0.8169, 15.25
1066.0, 0.8160, 15.28
1067.0, 0.8113, 15.44
1068.0, 0.8114, 15.44
1069.0, 0.8104, 15.47
1070.0, 0.8113, 15.44
1071.0, 0.8107, 15.46
1072.0, 0.8107, 15.46
1073.0, 0.8114, 15.44
1074.0, 0.8065, 15.61
1075.0, 0.8062, 15.62
1076.0, 0.8073, 15.58
1077.0, 0.8081, 15.56
1078.0, 0.8081, 15.56
1079.0, 0.8088, 15.53
1080.0, 0.8092, 15.52
1081.0, 0.8081, 15.56
1082.0, 0.8063, 15.62
1083.0, 0.8037, 15.71
1084.0, 0.8049, 15.67
1085.0, 0.8043, 15.69
1086.0, 0.8064, 15.62
1087.0, 0.8073, 15.58
1088.0, 0.8091, 15.52
1089.0, 0.8088, 15.53
1090.0, 0.8094, 15.51
1091.0, 0.8112, 15.44
1092.0, 0.8079, 15.56
1093.0, 0.8069, 15.60
1094.0, 0.8065, 15.61
1095.0, 0.8086, 15.54
1096.0, 0.8109, 15.46
1097.0, 0.8135, 15.36
1098.0, 0.8128, 15.39
1099.0, 0.8135, 15.36
1100.0, 0.8161, 15.27
