Sample Name, Sample-2
Time, March 20 12:26:29 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
841.0, -0.0038, 100.87
842.0, -0.0033, 100.77
843.0, -0.0033, 100.76
844.0, -0.0037, 100.85
845.0, -0.0035, 100.81
846.0, -0.0034, 100.80
847.0, -0.0035, 100.81
848.0, -0.0037, 100.86
849.0, -0.0032, 100.75
850.0, -0.0036, 100.82
851.0, -0.0038, 100.88
852.0, -0.0032, 100.75
853.0, -0.0031, 100.72
854.0, -0.0034, 100.78
855.0, -0.0036, 100.83
856.0, -0.0034, 100.79
857.0, -0.0037, 100.85
858.0, -0.0034, 100.79
859.0, -0.0037, 100.84
860.0, -0.0033, 100.76
861.0, -0.0032, 100.74
862.0, -0.0029, 100.67
863.0, -0.0033, 100.76
864.0, -0.0035, 100.80
865.0, -0.0033, 100.76
866.0, -0.0032, 100.74
867.0, -0.0031, 100.71
868.0, -0.0035, 100.81
869.0, -0.0037, 100.85
870.0, -0.0031, 100.71
871.0, -0.0034, 100.79
872.0, -0.0030, 100.70
873.0, -0.0030, 100.70
874.0, -0.0033, 100.75
875.0, -0.0032, 100.74
876.0, -0.0037, 100.85
877.0, -0.0032, 100.73
878.0, -0.0034, 100.78
879.0, -0.0035, 100.82
880.0, -0.0034, 100.79
881.0, -0.0034, 100.79
882.0, -0.0037, 100.85
883.0, -0.0036, 100.83
884.0, -0.0034, 100.79
885.0, -0.0035, 100.82
886.0, -0.0032, 100.74
887.0, -0.0033, 100.76
888.0, -0.0036, 100.84
889.0, -0.0036, 100.84
890.0, -0.0031, 100.72
891.0, -0.0039, 100.90
892.0, -0.0033, 100.77
893.0, -0.0031, 100.73
894.0, -0.0039, 100.91
895.0, -0.0034, 100.78
896.0, -0.0034, 100.78
897.0, -0.0032, 100.74
898.0, -0.0034, 100.79
899.0, -0.0038, 100.88
900.0, -0.0036, 100.84
901.0, -0.0033, 100.76
902.0, -0.0034, 100.78
903.0, -0.0034, 100.78
904.0, -0.0035, 100.82
905.0, -0.0030, 100.70
906.0, -0.0037, 100.87
907.0, -0.0037, 100.87
908.0, -0.0032, 100.73
909.0, -0.0034, 100.79
910.0, -0.0032, 100.74
911.0, -0.0038, 100.89
912.0, -0.0041, 100.94
913.0, -0.0033, 100.76
914.0, -0.0034, 100.79
915.0, -0.0035, 100.82
916.0, -0.0038, 100.89
917.0, -0.0037, 100.85
918.0, -0.0033, 100.75
919.0, -0.0035, 100.81
920.0, -0.0038, 100.88
921.0, -0.0033, 100.77
922.0, -0.0035, 100.80
923.0, -0.0035, 100.80
