Sample Name, Sample-8
Time, March 20 12:47:15 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
761.0, -0.0648, 116.10
762.0, -0.0649, 116.12
763.0, -0.0649, 116.11
764.0, -0.0647, 116.05
765.0, -0.0649, 116.11
766.0, -0.0652, 116.20
767.0, -0.0650, 116.15
768.0, -0.0648, 116.09
769.0, -0.0649, 116.12
770.0, -0.0652, 116.21
771.0, -0.0650, 116.16
772.0, -0.0654, 116.25
773.0, -0.0650, 116.15
774.0, -0.0648, 116.10
775.0, -0.0651, 116.18
776.0, -0.0656, 116.31
777.0, -0.0652, 116.19
778.0, -0.0650, 116.15
779.0, -0.0656, 116.31
780.0, -0.0653, 116.23
781.0, -0.0649, 116.12
782.0, -0.0649, 116.12
783.0, -0.0656, 116.29
784.0, -0.0651, 116.17
785.0, -0.0653, 116.23
786.0, -0.0646, 116.04
787.0, -0.0650, 116.15
788.0, -0.0651, 116.17
789.0, -0.0650, 116.14
790.0, -0.0647, 116.08
791.0, -0.0649, 116.12
792.0, -0.0648, 116.09
793.0, -0.0648, 116.08
794.0, -0.0648, 116.09
795.0, -0.0646, 116.03
796.0, -0.0646, 116.04
797.0, -0.0649, 116.12
798.0, -0.0649, 116.12
799.0, -0.0644, 115.99
800.0, -0.0640, 115.88
801.0, -0.0648, 116.09
802.0, -0.0643, 115.97
803.0, -0.0641, 115.92
804.0, -0.0644, 115.98
805.0, -0.0642, 115.92
806.0, -0.0641, 115.90
807.0, -0.0642, 115.93
808.0, -0.0643, 115.95
809.0, -0.0638, 115.84
810.0, -0.0638, 115.84
811.0, -0.0640, 115.87
812.0, -0.0639, 115.84
813.0, -0.0637, 115.80
814.0, -0.0635, 115.76
815.0, -0.0639, 115.84
816.0, -0.0636, 115.76
817.0, -0.0632, 115.67
818.0, -0.0630, 115.61
819.0, -0.0631, 115.63
820.0, -0.0632, 115.67
821.0, -0.0627, 115.54
822.0, -0.0629, 115.59
823.0, -0.0626, 115.52
824.0, -0.0626, 115.52
825.0, -0.0623, 115.43
826.0, -0.0622, 115.40
827.0, -0.0623, 115.42
